epoch,loss,mse_train,mse_test
475,0.039591436472837055,0.0014341167059428105,0.001561509839057229
476,0.03860827594251274,0.0013457046299195472,0.0014514127850459412
477,0.03747870292162111,0.0016365184335989829,0.001761396580461028
478,0.038879130983094576,0.0012982822558476824,0.00141460064414958
479,0.04051150376041642,0.0013173992251409364,0.0014486658685333358
480,0.039223796319506364,0.0013285976497995472,0.0014408167637400904
481,0.03782297758231844,0.0014249284323342047,0.0015247708998982446
482,0.039241686313835476,0.0013378152455085736,0.001464565518570633
483,0.03788710241203874,0.0013064453170624787,0.0014201858652081118
484,0.03672601381921213,0.0013209123961635716,0.0014290038202189326
485,0.03565590248466574,0.0012681876620894992,0.0013663553277857014
486,0.034325667242820004,0.0012989443516502343,0.0014093613471531212
487,0.036428860501517474,0.0014104338206396957,0.0015006574005448805
488,0.037846988846079746,0.001273509844727865,0.0013679110744871208
489,0.04133240219633485,0.0015231315330082092,0.0016208993870977762
490,0.0398570246157397,0.001313346737694016,0.0014386040594910874
491,0.036290092368738605,0.0014065725127436585,0.0015361173377498236
492,0.03708220567951026,0.0012997499895154821,0.0014137155954234547
493,0.03727894053628855,0.0012750328554966602,0.00138377555221616
494,0.037430449415565774,0.0011605120025482071,0.001285960761769449
495,0.03579641910806754,0.0012590819813783852,0.0013773942927785686
496,0.036602844551175795,0.0011880593983182818,0.0013092175208125007
497,0.03727338307764269,0.001317595786025204,0.0014373190499083115
498,0.034942499082859645,0.0012208879715550815,0.0013475125445584128
499,0.03342329631910844,0.0011847199420568768,0.0012848347308127433
500,0.03419241868656036,0.0012974512746899197,0.0014195842336741258
501,0.03590291961603265,0.0012070167089114354,0.0013195663648046497
502,0.03644945201916698,0.0013948578813011052,0.0014799152068598173
503,0.035793167292297985,0.0012739433158975616,0.0013761956148505778
504,0.03949730969063429,0.0014740255091174215,0.0015816163020093569
505,0.047427470949849074,0.0015759025237923677,0.0017182008313391894
506,0.05021696191238734,0.0017258104521546197,0.001799023616733831
507,0.043797451149778586,0.0014621759569503963,0.0015630944932646946
508,0.03829063300880284,0.0012370010312399678,0.001341347960760923
509,0.033777942397890386,0.001218674018473032,0.0013230555077786623
510,0.03240624497969619,0.0011561841695237026,0.0012611335834972644
511,0.03357760258673157,0.0011870240714715779,0.0012878975309387048
512,0.03437707452452132,0.0012049440427189372,0.0013096806812962014
513,0.033110743594993754,0.0011873192761449089,0.001295267524398691
514,0.03174850104145813,0.0011510794124924841,0.001262453683579002
515,0.032030333466254404,0.0011071573653517357,0.0012108894865830912
516,0.03162242473255826,0.0010871653244166422,0.0011894321284884677
517,0.03126179360700215,0.0011404048073501408,0.0012381332624317235
518,0.03196557705785983,0.0011660452606849828,0.0012838957160681516
519,0.03419435852020031,0.0011219164442249814,0.0012354218824692797
520,0.033636905655526454,0.0011611504362007282,0.0012740007685956003
521,0.031576350024869214,0.001126655056799651,0.0012085714114659387
522,0.030479343693559216,0.0010477420751671847,0.0011576005571338319
523,0.03098099227102069,0.0010517018007712097,0.0011599392863854453
524,0.031534703994669795,0.0010689704721694275,0.0011748289593055807
525,0.032675820274909784,0.0011314890618753107,0.0012379547844535536
526,0.03303967011971988,0.00104381445200623,0.0011452817499953462
527,0.03176797133343561,0.0011007181525160533,0.0012061141307103521
528,0.03245389803505519,0.001115515117977317,0.0012120982043397868
529,0.034387255528068074,0.0011621550403833768,0.001268660887255983
530,0.033522142645862334,0.0011264974400708428,0.0012298360636988194
531,0.034239770554938515,0.001189462238884367,0.0013108715051396796
532,0.03413711383671684,0.0011530991950437666,0.0012526820658112314
533,0.032704157107961374,0.0010770874380392327,0.0011813555363470772
534,0.031064450586597864,0.0010353621414934966,0.0011257771828734784
535,0.029752895030692537,0.0010112022102462855,0.0011161945302069173
536,0.030411042643447895,0.0010523120806021787,0.001165776515920456
537,0.030519536238096563,0.0010271861000533142,0.0011322346354629292
538,0.03186610394262777,0.001060312987811812,0.0011417359954169746
539,0.032744305747361833,0.0010429173786370444,0.001124221703093751
540,0.03154597895801207,0.0010408323710933201,0.0011414673629735403
541,0.03678504259830756,0.0011390490204048248,0.001230765583503439
542,0.03421238886284212,0.001184886384810859,0.0012903927223371552
543,0.03226889667724529,0.0010844692389713024,0.00117036823885598
544,0.03305719849488322,0.0011323700260104088,0.001240191420359468
545,0.03134516816621508,0.0010567566382975262,0.001161925410147279
546,0.03030639066869831,0.0010251895032841057,0.001126606273055649
547,0.03163451723200224,0.0009926389067399254,0.001089753932701111
548,0.03117471851560361,0.0010723185910040446,0.0011580557579376014
549,0.033584998715355294,0.0011143321531087993,0.001214732940997663
550,0.0328600699040091,0.0009646427045242102,0.0010676582029863417
551,0.029563584378983536,0.0009998471183013781,0.0010924548841193963
552,0.02877148950748773,0.0009665238819659343,0.0010685884737052635
553,0.028363102674509026,0.0010133232979927078,0.0011045879626106786
554,0.028754047601702897,0.0009025039102423434,0.0010084519367153126
555,0.030122546644018724,0.0009942557136746195,0.0010965484564993187
556,0.03122562914237789,0.0010617918581434242,0.0011553262062610585
557,0.030680130599385427,0.0009873517550809381,0.0010901960426553904
558,0.029284603800493542,0.0009106725085410272,0.0010000038870445426
559,0.031991626594530066,0.0010156521015449859,0.0011018659634502296
560,0.03188801876287854,0.0009900356851895416,0.0010950260687814016
561,0.029472485953490928,0.0009376433502797747,0.0010120777894239968
562,0.02944563011993569,0.0009009730848803612,0.0009973974249640107
563,0.028698019541700325,0.000986019801572822,0.0010928015610421576
564,0.030307767701624168,0.0010429814691328462,0.0011265283248969237
565,0.02984683769092613,0.0010018497079080679,0.0010835080040087054
566,0.031836919087835196,0.0010265368787008486,0.0011197140378937996
567,0.0305998723337125,0.0009933635335828811,0.0010793325643699894
568,0.030018809023201927,0.0009900276048695818,0.0010918301387867497
569,0.029397932415190786,0.0009747078352679413,0.001070740132962363
570,0.029892036412027576,0.0009706646753906327,0.001058535865610246
571,0.03108642974475518,0.0009301012624374691,0.0010410549479921748
572,0.029953343736076176,0.0009773770226187259,0.0010857290742435782
573,0.030200061698628503,0.0009691842437849098,0.0010703353837342342
574,0.02907860237981054,0.0009895086556140956,0.0010764068304293052
575,0.02831055883577516,0.0009547732454340895,0.0010521775610992763
576,0.02730154305904331,0.000896137367289545,0.0009878541927089272
577,0.027124729522188654,0.0009034956222169076,0.0009857418397625237
578,0.028598662121788132,0.000998965014579732,0.001088468713797867
579,0.029556017184488442,0.0009537391831252459,0.0010488442276301775
580,0.0285338604420022,0.0009121516442747825,0.0010019282088827627
581,0.028555740426143183,0.0008709176614933796,0.0009632312678870057
582,0.029663112859313712,0.0009013064217207043,0.0009983150500079462
583,0.03222230054644209,0.0010199608721946987,0.0011174539034467072
584,0.03137347706523101,0.0009985565922789206,0.0010983542479645642
585,0.0320395976841629,0.0009449291679291711,0.0010414757507947272
586,0.032000634145526244,0.0009157144815616731,0.0010046462898957702
587,0.02838861245988011,0.000892717272610218,0.000980456419849716
588,0.02726218279765665,0.0009643131551651796,0.0010556972372885952
589,0.02659507417883619,0.0008864272020344327,0.0009761115608970857
590,0.02783987972528366,0.0009059726209025223,0.0009942880123749503
591,0.028588837202626883,0.0008650018200102288,0.0009614812095468197
592,0.027716047067413256,0.0008793963680938923,0.0009663857613032145
593,0.026891921740341503,0.0008282634191084517,0.00091343321101985
594,0.026271498900405497,0.000896785380573184,0.0009861081602479608
595,0.02750981969876261,0.000860579805290466,0.0009568331740171466
596,0.026539446566129127,0.0008310473283614471,0.000920631557051266
597,0.027364122722846974,0.0008763312858806011,0.0009655694047346853
598,0.026261866263647297,0.0008706137975821274,0.0009528176825524447
599,0.0260160717207831,0.0008608013568146304,0.0009473175115515186
600,0.025568830714700064,0.0008145279330694335,0.0009070114379395996
601,0.026166603078792434,0.000771168850944595,0.0008622335163680487
602,0.026159795367171973,0.000886239619446488,0.0009738615714133682
603,0.02641080048735788,0.0008553919408054521,0.0009437999567675723
604,0.02668440365473412,0.0008466946451950704,0.0009337149912214797
605,0.025846826445301747,0.0007985605500677915,0.0009008387964210259
606,0.024990992632257545,0.0008000316276281327,0.0008886407442003059
607,0.025658538480258047,0.0008560130347570263,0.0009526668717015712
608,0.026844446546807097,0.0008612809370355787,0.0009519362380420251
609,0.026072971129956792,0.0007839500950035057,0.0008718051462948227
610,0.026993370616134677,0.0007990392576394672,0.0008766625125977251
611,0.026159392029858928,0.0008352224086799465,0.0009219238392343657
612,0.02613229367405074,0.0007905472719748645,0.0008760753017649266
613,0.026186611014822298,0.0008082642352873539,0.0009030079857475201
614,0.027315164673730748,0.0008383275635060001,0.0009153182314456941
615,0.02687541018844474,0.0008261615031080064,0.0009184869417030514
616,0.026064351840807347,0.0008146194026611231,0.000908542165726768
617,0.025417872778345837,0.0007599073380141659,0.0008532389272353691
618,0.025306796493852216,0.0008927048270631536,0.0009819006780388796
619,0.027229147010201304,0.0008640524199846523,0.0009543208135297559
620,0.026695725133429323,0.0007860426772661359,0.000881013536791489
621,0.026424103296105266,0.0008178480600057252,0.000905590915954918
622,0.02656291614841587,0.0008459087587550939,0.0009278011183452992
623,0.02546209649396425,0.0008812104333164411,0.0009685551136964737
624,0.02581367791328985,0.0008301336502483797,0.0009123862793561595
625,0.025842929855411693,0.0008185009935758746,0.0009054764506680366
626,0.025898025353415316,0.0008424938429776159,0.0009326617960495238
627,0.029129712413946025,0.0009132177813006852,0.0010034912315194315
628,0.02734629752519138,0.0008554648891826963,0.0009494506002567006
629,0.02713489730479628,0.0007704273669437387,0.0008703840085004345
630,0.025240259670583066,0.0007902049919567759,0.0008793491733192303
631,0.02422946047128569,0.0008431773631916451,0.0009233713485497384
632,0.023932815455244293,0.0007527759366219364,0.0008411513056048931
633,0.024365330259902583,0.000875479849987831,0.0009530281523940761
634,0.02481248646288125,0.0007782920996085303,0.0008642765468844538
635,0.02538750248737898,0.0007863685916507186,0.0008754003486847914
636,0.024328391788167474,0.0007729636396540661,0.000858513273848516
637,0.02413260922861652,0.0007444504665250498,0.0008214809266683483
638,0.024131056719359403,0.0008109199653875185,0.0008888402403387853
639,0.024156661271339162,0.0007294826666586197,0.0008131477560143719
640,0.024052193932403664,0.0007477342083158636,0.0008345825594117326
641,0.024188790722112847,0.0007509608399109944,0.0008360592481446641
642,0.024310738110628474,0.0008055732806187143,0.0008884595302222838
643,0.02441316615968479,0.000826208296263815,0.0009159933344250184
644,0.025062291605822493,0.0007567860492961412,0.000834250241429646
645,0.025061302998386947,0.0007587411007907274,0.000839290802230169
646,0.024707036378942948,0.0007460438419136127,0.0008316124148218658
647,0.024445539867742366,0.0007827623512641083,0.000862318070250391
648,0.023774741999424562,0.0007468848733415724,0.0008390897909278302
649,0.02407505934418009,0.0007763713561107537,0.0008713843582426437
650,0.02402600222029277,0.0007078404877986865,0.0007904931239977734
651,0.023441066280942186,0.0007302435739341074,0.0008160969116194926
652,0.023427388496759537,0.000709000742975663,0.0007954555902861736
653,0.023644992011753966,0.0007562331898366982,0.0008332233180554103
654,0.02348705262509478,0.0006847712361037117,0.0007651160133623421
655,0.02336638354824729,0.0007130132727686345,0.0007906011158151838
656,0.02319371720747163,0.0007165706029277088,0.0008020061143784692
657,0.022924454824148437,0.0007103889972371436,0.0007860279832452587
658,0.023595188791009192,0.0007393784698006804,0.0008243216876454077
659,0.022976966497463298,0.000746447273010769,0.0008237120339672038
660,0.022857033744992476,0.0006912209938127451,0.0007736276135160376
661,0.0232206445603109,0.000723399518779257,0.0008075537503164554
662,0.023809163019418076,0.0007350009711870934,0.0008019986258182546
663,0.023888094766447907,0.0007374117251883533,0.0008170516984683194
664,0.023920632493155274,0.0007349968536773854,0.0008077110638569677
665,0.024417984113655342,0.0007290950959592979,0.0008158773355921337
666,0.024915640348694725,0.0007400277121034195,0.0008183752399668424
667,0.02332306577199273,0.0007457567183244057,0.00082475414689404
668,0.02342428618717639,0.0006904095988612943,0.0007722178599720216
669,0.02274713883568095,0.0006677400467779302,0.0007439487976116003
670,0.02279664860075125,0.0006439909729665506,0.0007256587209862523
671,0.022904774389000643,0.0007420703918092668,0.0008334482401124542
672,0.02353557837574499,0.0007498739299743463,0.0008329131482674872
673,0.02328421713406213,0.0006944080274180286,0.0007789678343113701
674,0.02337756764067122,0.000677705241298557,0.0007604275574453987
675,0.022705552016206366,0.0007008810438469161,0.0007781410791710137
676,0.0226207151075906,0.0006988548594327214,0.0007777950070181354
677,0.023289674431771247,0.0006529400581211259,0.0007345204860587834
678,0.023125981289252924,0.0007126412813577475,0.0007923497386318589
679,0.02272844567356567,0.0007030715577682287,0.0007879620054136778
680,0.022944326768361983,0.0007423771116485595,0.0008241503030250885
681,0.023066270278539885,0.0006845180139352206,0.0007635085767133417
682,0.02229602871001207,0.0006873727312262719,0.0007675731467696545
683,0.022092434427094125,0.000671825102090083,0.0007497215781738425
684,0.021833493717362897,0.0007363368176289648,0.0008106370155885176
685,0.022214446361179693,0.0007498512319904082,0.0008246468769178451
686,0.022337307703502434,0.0006583444423788916,0.000742815917420328
687,0.02213261589915849,0.0007070324563230461,0.0007868808563405267
688,0.021889424085517434,0.0006651514697911277,0.0007460267851554158
689,0.02150725945003424,0.000634058879713493,0.0007137585648409911
690,0.021574181636882264,0.0006898821578261377,0.0007624567235823589
691,0.021604175496898435,0.0006868791565355474,0.0007690549460366148
692,0.022038612829831036,0.0006728982850964,0.0007539813477447842
693,0.02242436516567869,0.0006335114036752787,0.0007190052388126312
694,0.021952218713674358,0.000657897391152087,0.0007411339550507732
695,0.02185825023123204,0.0006301493615528332,0.0007051001675159856
696,0.021630981863945402,0.000680270814425262,0.0007557194012104845
697,0.021776564290034408,0.0006244265979621421,0.0007037640211294017
698,0.021804172446268047,0.0006424792446054265,0.0007223696181401786
699,0.02150439282159788,0.0006523214857449861,0.0007246605664906443
700,0.02205165496408428,0.0006485824465673931,0.000725586347741493
701,0.022035347716831927,0.0006235406856209693,0.0007091309626284979
702,0.021842562405749562,0.0006626916260988904,0.0007425002907262056
703,0.02150594303934096,0.0006163820396658752,0.0006925615045000808
704,0.021181248045741067,0.0006216430339494135,0.0007007758172932404
705,0.02119383976400974,0.000635784589855295,0.0007199784921038557
706,0.02115291512180546,0.0006718651413851831,0.0007513881564721769
707,0.021175485578349813,0.0006361636267278837,0.0007105606469822774
708,0.021245194311455003,0.00061550702759998,0.0006885768637331931
709,0.021016585810060454,0.0006446046510458821,0.0007211102750763013
710,0.02114510127926267,0.0006558209271686587,0.0007293041185145457
711,0.022208662543916936,0.0006539958429355271,0.0007297091446235512
712,0.02247971010487825,0.0006219203365107423,0.0006976652046378919
713,0.02185067447667982,0.0006403803350855018,0.0007165818501799057
714,0.02160403796834905,0.0006438788271026453,0.0007241947977021257
715,0.021617898886512308,0.0006914591590055881,0.0007670367865520771
716,0.021644148294884313,0.0006361940767178871,0.0007088931218493815
717,0.020860506206477412,0.0006553612443572494,0.0007303708184746728
718,0.020665317238736367,0.0006100571753762246,0.0006865752344227373
719,0.02083781353753193,0.000648761665412,0.0007196645731991503
720,0.020948813521177397,0.000603308603107801,0.0006834126717095031
721,0.021046288370510043,0.0006299356513496339,0.000709634555343435
722,0.020838857641262292,0.0006247143935767227,0.0007025791670955949
723,0.020844101220470597,0.000580266316762,0.0006583470275313127
724,0.020813381587761255,0.0006177513524341763,0.0006930646748535327
725,0.020990262232411096,0.0006037234713296756,0.0006719813840984529
726,0.02117870349837643,0.0006031581738213172,0.000681989015141529
727,0.020931158246514828,0.0006103593555187477,0.0006885682692514897
728,0.020758718123114004,0.0006062351727807539,0.0006859029358873582
729,0.020398237468021288,0.0006243657666312459,0.0006973851560729255
730,0.020446138387770485,0.0005943294236425989,0.0006682401478175225
731,0.020576992299941768,0.0005988500125274081,0.0006716126014968666
732,0.02063398561037691,0.000602157544899756,0.0006771929340868369
733,0.020538346566764905,0.0005872721238542675,0.000661832358456298
734,0.020319748867497434,0.0006208309754652838,0.0006956797090705395
735,0.020171062950576062,0.0006191167149903609,0.0006935419976745438
736,0.02047844492156421,0.000637794809611976,0.0007107434361485193
737,0.020781276066752806,0.0005649634353029669,0.0006374256533404618
738,0.020920448136107442,0.000601755275804619,0.0006698392908945996
739,0.02063949172173221,0.0006067385119361163,0.0006778889750373566
740,0.02020303802306927,0.0005896955215561014,0.0006662255891668035
741,0.020109510302327178,0.0005810146956323511,0.000649158985154808
742,0.02035516686590291,0.0006075398428953976,0.0006741819903205181
743,0.020259601341324544,0.0006445675032641145,0.0007163475323584506
744,0.020194604829007597,0.0005549812092983394,0.0006246756157136992
745,0.020239061127582267,0.0005955728121174006,0.000670738567735239
746,0.020134935476831924,0.0005802535200692974,0.0006512219007943321
747,0.02010657113489095,0.0006068668926495766,0.0006793154983702355
748,0.02007115383189743,0.0005776791495252822,0.0006509320248597535
749,0.020105646300084577,0.0005683130057456264,0.0006366319676090412
750,0.020100766965062637,0.0005784636793170985,0.0006432975817969027
751,0.020223909121797667,0.0005912669489313259,0.00066144977794591
752,0.01993442064044774,0.0005991943392125488,0.0006724880726838181
753,0.019848996506846364,0.0006009851288527794,0.0006708862711053355
754,0.019705632331306448,0.0005550115970487997,0.0006301569842853056
755,0.019762816552588606,0.0005549263156287319,0.0006300921131454256
756,0.019616565613357537,0.0006052733446990545,0.000674198144564832
757,0.01986519252129427,0.0005596969331015052,0.0006289381660369626
758,0.019742458946426435,0.0006217131417446651,0.0006898402580864611
759,0.020124438163943527,0.0005748064559215087,0.0006434509007089693
760,0.02035706631823494,0.0005554270861318532,0.0006251585379319762
761,0.019915212758601836,0.0005599404657493008,0.0006324221252832335
762,0.019711079608646834,0.0006120768286442787,0.000681267448517433
763,0.019683765670780184,0.0006108592623802712,0.0006781358222509805
764,0.01945699112190402,0.000546675728403929,0.0006163311263905352
765,0.01938910906819606,0.000592490908588688,0.0006645752192886506
766,0.019460149913467825,0.0005950353065773125,0.0006633453863160408
767,0.019329498976791842,0.0005539882957588393,0.0006261988741581919
768,0.01932179928545766,0.0005742947396124957,0.0006387314213107553
769,0.01928746162250189,0.0005754733792541963,0.0006463069295566235
770,0.019373345958826692,0.0006102752969447371,0.0006789657151817306
771,0.01950271674491804,0.0005242168706392216,0.0005967522457985642
772,0.019381711708035813,0.0005628741347466634,0.0006341890675582263
773,0.019162089027056413,0.0005789501207568383,0.0006518861037545051
774,0.019170372319982327,0.0005658921200309175,0.0006355919464923123
775,0.01929138388183966,0.0005732882023800871,0.0006470914565864792
776,0.01916734551468245,0.0005546589575060139,0.0006229866790482471
777,0.01913381384201896,0.0006074105537819859,0.0006739644531215701
778,0.019206305561542753,0.0005492160171268589,0.000622756454581132
779,0.019137279317096103,0.000530574759918548,0.0006000803576854245
780,0.019168326892103377,0.0005533246170132431,0.0006211791701694033
781,0.019098916596936483,0.0005454132376015922,0.000614544560659819
782,0.019083687423683004,0.000548291137208205,0.0006196750396125539
783,0.01911472750545706,0.0005539482008632298,0.0006230569582385939
784,0.019012132235824288,0.0005616489267398286,0.0006322528050069019
785,0.01905911479195966,0.00052979710771885,0.0005993759314651856
786,0.018996757775007984,0.0005504147155255307,0.000616557882780853
787,0.01895775083337137,0.0005766016953229184,0.0006449151568533592
788,0.018980378961797422,0.0005548441467388345,0.0006229568135470164
789,0.018893657224636633,0.0005393822259647064,0.0006049046908270048
790,0.01896250718124654,0.0005589825894450187,0.0006247624778173811
791,0.019025006529436225,0.0005516255869637266,0.0006230697837404544
792,0.018989611972341242,0.0005529256987601151,0.0006211580300767911
793,0.018870522426752565,0.0005370656592768581,0.000602715270158423
794,0.01878845416199884,0.0005567272338520377,0.0006255201599294482
795,0.018703470806634877,0.0005258481532515853,0.0005961033619544203
796,0.018860551198206586,0.0005478979226153728,0.0006178284388729811
797,0.01880713313840398,0.0005451668971534054,0.0006154002799057228
798,0.018739496804038972,0.000529465364140351,0.0005970319824316155
799,0.018658099156669834,0.0005615997165804847,0.0006310020365209346
800,0.01870788500135538,0.0005543512677499942,0.0006216548917773848
801,0.018683914372569794,0.000518014546796522,0.0005868780931509277
802,0.018665963746073874,0.0005308190340197001,0.0006002780044634051
803,0.018635053588536007,0.0005502850448735893,0.0006175979648523449
804,0.0186194019959085,0.0005236703909810927,0.0005903553348268557
805,0.018667546565137527,0.0005542697162634915,0.0006204773504538425
806,0.018585795867279358,0.0005395359431002765,0.0006094450852863773
807,0.01854237589007902,0.0005424312471286572,0.0006085581222134984
808,0.018515387903805573,0.0005142218926511991,0.0005839065641626989
809,0.018495034728145347,0.0005419018398422942,0.0006107250045191534
810,0.018476435379989782,0.000548829882810299,0.0006147056751835641
811,0.018442863257392538,0.0005453900453332848,0.0006115420966254957
812,0.01840735052355478,0.0005412155027012542,0.0006071107531839999
813,0.01838430028457896,0.0005331806304021286,0.0006002140939111284
814,0.018374407583024322,0.0005410638935472732,0.0006075498855311791
815,0.018337780253622413,0.0005495956476806161,0.0006138310620061666
816,0.018322693292327594,0.0005325096926700162,0.0006000581352533154
817,0.01840311238692695,0.0005270475091512665,0.0005928955323295413
818,0.018358029393947376,0.0005139884713725501,0.0005817261743067987
819,0.018313203314191596,0.0004997854892861303,0.0005657611854042322
820,0.018217311477097924,0.0005473097797320094,0.0006115812236781762
821,0.018205477040313906,0.000523246938965233,0.0005856012682827246
822,0.018215161194239327,0.0005262863918464659,0.000594067775825271
823,0.01818904542654265,0.0005298446895205402,0.000596597213192537
824,0.018224630773362633,0.0005397254747442603,0.0006044270230766094
825,0.018217600434662733,0.0005224338766207802,0.0005920954187952936
826,0.018211904201044016,0.0005311379044214135,0.0005937288224256851
827,0.018181577651840346,0.0005078310546773572,0.0005735306134384909
828,0.018171283639233874,0.0005002616601192147,0.0005683721094697488
829,0.01809281290836317,0.000513940878304031,0.0005852453803388126
830,0.018110526567881466,0.000509809513471759,0.0005754700801418867
831,0.018101293821630022,0.0005336015788580417,0.0006004002298500285
832,0.018032654409237625,0.0005261352142833905,0.0005932692950739302
833,0.018032824027970358,0.0005275319343984299,0.0005952308391724492
834,0.018044261013626144,0.0005361234975085236,0.0006025901527659374
835,0.018040504023444967,0.0005108259029995206,0.0005769030301439531
836,0.01796749978518934,0.0005221496840183894,0.0005852019402656401
837,0.017941053368277875,0.0005304655246140525,0.0005927361063403476
838,0.01796767567810074,0.0005033129409344774,0.0005662923958318207
839,0.017930825561903153,0.0005048254017072851,0.000571548843656154
840,0.017929070522922516,0.0005043387261159918,0.0005714327547412839
841,0.01793176506329134,0.0005104769113591535,0.0005743141112648769
842,0.017904085997381584,0.0005012956276560737,0.0005669427362449295
843,0.017892035130385273,0.0005256342294430671,0.0005925935529628068
844,0.017850248088753386,0.0005056618987971823,0.0005727598882312654
845,0.01782071469061561,0.0005120123575449578,0.0005755087041078856
846,0.01785849241985744,0.0005026159958279082,0.0005671153066007051
847,0.017790745748670452,0.0005065912223850316,0.0005724337575814054
848,0.017823420389353212,0.0005117874294183819,0.0005758427528584757
849,0.017772360221275967,0.0005107219516414548,0.0005783121934087402
850,0.01774089758650957,0.0005070426646114183,0.0005711271368409937
851,0.017775889266386256,0.0005172992559347093,0.0005813455020243592
852,0.01777807277086414,0.00048371022473341774,0.0005484973567395743
853,0.01774147045467589,0.000504322185419908,0.0005669510551281903
854,0.01773026212546878,0.0005141364978101742,0.000577161606667396
855,0.017692741713674846,0.0005204618280974342,0.0005843581779980236
856,0.017662377210695208,0.000514527345053656,0.0005804843609705796
857,0.017655745111171208,0.0005073722092434797,0.0005702239324959477
858,0.017626968130264722,0.0005168147467936436,0.0005786662358398335
859,0.017603303587742,0.000525323851850885,0.0005911997680210182
860,0.017584520153471186,0.0004943740744705087,0.000557461488692039
861,0.017579888841429372,0.0005139243367035969,0.0005791182759378684
862,0.01761767155266662,0.0004996781803538177,0.0005645714645411221
863,0.01760137400938408,0.0005064891025465322,0.000570057555425151
864,0.01754005576799713,0.0004914705595175948,0.0005556652210045897
865,0.01753068040996322,0.0004867940441406993,0.0005486045362352819
866,0.017535169578364946,0.0004909049008530135,0.0005556875448954388
867,0.017515194122654256,0.0004905832545547346,0.0005534355460079179
868,0.017500665913294564,0.000488379930178989,0.000549635829405561
869,0.01753003457587834,0.0004891644630039265,0.0005527063063621688
870,0.017474232189099912,0.0004932995940596647,0.0005568429438290865
871,0.017440040096780414,0.000504400018309099,0.0005676178239769384
872,0.017435856079228734,0.0004800640744042433,0.0005420880041385427
873,0.017430149731332566,0.0004909909691258013,0.0005514747787193291
874,0.01740171464201217,0.0004984114365512701,0.0005626533211906716
875,0.017413272228340007,0.0004897647423736835,0.0005521399856476102
876,0.017406361790245833,0.00048345803781897064,0.0005454685779264012
877,0.017387966959039308,0.0004965570872912906,0.000557078863756026
878,0.01735752633296206,0.0004957650364023542,0.0005586776760939874
879,0.017371239973433476,0.0005086006447735746,0.0005716944888114382
880,0.01737031427013752,0.00048665749582916813,0.0005488271582664374
881,0.01733349145752871,0.0005162531125147574,0.0005806045239695134
882,0.017361394716922877,0.00048801248670805755,0.0005510565443236161
883,0.017325714252127283,0.0004986305319712932,0.0005618996470758479
884,0.017316744306263218,0.0005060920608497351,0.0005698673254320642
885,0.017315034407569277,0.0004919018364267096,0.0005557076685344407
886,0.017303680131207005,0.0004988112289111332,0.000561783841300296
887,0.017264394947939982,0.000493666188435538,0.0005565017548195311
888,0.0172743201190301,0.00048359312326910265,0.0005461132728416038
889,0.017255912142393665,0.0004939226443054405,0.0005585779118936262
890,0.017249936381294215,0.0004724210710227562,0.00053440907422456
891,0.017209356306118015,0.0004944853248493934,0.0005561463484304027
892,0.01720416305776398,0.0004943483607098821,0.0005570316381002392
893,0.01721096753606414,0.0004769945909962323,0.0005400168311531553
894,0.017213528371871473,0.0004907974466604155,0.0005513203858333168
895,0.017197461371854985,0.000482500167422804,0.0005448545415778109
896,0.017164007086494598,0.0004889065773067506,0.0005514541400595258
897,0.017177510597183906,0.0004984192215670203,0.0005577978023672972
898,0.01715840304824463,0.0004858383223973,0.0005481653229686458
899,0.01715659999777552,0.0004898055738574396,0.0005538205892159
900,0.017149182026115352,0.0004816921520474132,0.0005431580382702992
901,0.017135473071680913,0.0004811592481207881,0.0005437611639008591
902,0.017115327593368968,0.0004880901922575744,0.0005499470006656228
903,0.017114241825847476,0.0004969595556053824,0.000557881823285805
904,0.017120482486724153,0.00047584911195901484,0.0005368076367952901
905,0.01708459281881362,0.00048764883288126735,0.0005489307382470693
906,0.017065715005382717,0.00048200324314226766,0.0005439844782427852
907,0.01708259990961973,0.00048121651086806337,0.0005435357531581332
908,0.017083387102529424,0.0004755593360610365,0.0005386095155858452
909,0.017069875231536368,0.0004720689103920712,0.0005347758044332798
910,0.017051229672879684,0.0004738813986679596,0.0005351104628573472
911,0.017041448634322418,0.00048783023673085207,0.0005487027740994324
912,0.01702720847286373,0.00048656049477677915,0.0005485521123674578
913,0.017026902697316763,0.000493670211364419,0.0005552870015316728
914,0.01702493961866681,0.0004902898560867328,0.0005508261696406902
915,0.01701642554523961,0.00048181926284895314,0.0005436963269701957
916,0.01698963856248466,0.0004787339454969615,0.0005397802365869292
917,0.016991031016032856,0.00047931248878416095,0.0005405550454253183
918,0.0169945578634399,0.00048503535352896216,0.0005469748949864403
919,0.016968666147022856,0.00047414501658733446,0.0005358816568937306
920,0.016962266203685673,0.00047424745790894076,0.0005360381990168658
921,0.016953487531590893,0.00048309465094571166,0.0005447573543761582
922,0.01694185819738896,0.00047527237367476344,0.0005360921811687167
923,0.01694550168936197,0.0004885573810685787,0.0005497142881420696
924,0.016948864195972826,0.00047007798058822857,0.0005319347191802751
925,0.016940357500332938,0.0004804423310708259,0.0005400278177369129
926,0.016911634131169362,0.0004748987911736663,0.0005366466830392345
927,0.016920120478629043,0.0004830861793229381,0.0005433110173904387
928,0.016906518465325638,0.0004792476962211272,0.0005410770831270866
